store,city,brand,size,onhand,price,startdate
29,5,14975,750.0,9,8.99,2024-01-01
29,5,15105,750.0,25,9.95,2024-01-01
29,5,15229,750.0,9,39.95,2024-01-01
29,5,15393,750.0,59,7.49,2024-01-01
29,5,15503,0.0,6,13.99,2024-01-01
29,5,15527,750.0,12,9.99,2024-01-01
29,5,15900,750.0,11,10.99,2024-01-01
29,5,15911,750.0,18,8.99,2024-01-01
29,5,16260,750.0,13,11.99,2024-01-01
29,5,16262,750.0,14,11.99,2024-01-01
29,5,16289,750.0,23,7.99,2024-01-01
29,5,16326,500.0,5,3.99,2024-01-01
29,5,16328,500.0,16,3.99,2024-01-01
29,5,16441,0.0,3,17.99,2024-01-01
29,5,16477,750.0,13,7.49,2024-01-01
29,5,16669,750.0,12,12.99,2024-01-01
29,5,16794,750.0,3,17.99,2024-01-01
29,5,16806,750.0,11,9.99,2024-01-01
29,5,16843,750.0,11,4.99,2024-01-01
29,5,17175,0.0,17,7.99,2024-01-01
29,5,17176,0.0,20,7.99,2024-01-01
29,5,17177,0.0,14,7.99,2024-01-01
29,5,17345,750.0,4,9.99,2024-01-01
29,5,17748,500.0,13,3.99,2024-01-01
29,5,17814,750.0,3,34.99,2024-01-01
29,5,17865,750.0,20,11.99,2024-01-01
29,5,17967,750.0,8,15.99,2024-01-01
29,5,18013,750.0,8,7.99,2024-01-01
29,5,18027,750.0,7,13.99,2024-01-01
29,5,18107,750.0,6,4.99,2024-01-01
29,5,18152,750.0,10,10.99,2024-01-01
29,5,18347,750.0,3,16.99,2024-01-01
29,5,18593,750.0,12,9.99,2024-01-01
29,5,18817,750.0,10,12.99,2024-01-01
29,5,18856,750.0,8,5.99,2024-01-01
29,5,18857,750.0,7,5.99,2024-01-01
29,5,18860,750.0,12,5.99,2024-01-01
29,5,18875,0.0,1,7.99,2024-01-01
29,5,18877,0.0,6,7.99,2024-01-01
29,5,18893,750.0,14,9.99,2024-01-01
29,5,18988,0.0,7,12.99,2024-01-01
29,5,19270,375.0,3,24.99,2024-01-01
29,5,19376,0.0,6,17.99,2024-01-01
29,5,19507,750.0,8,7.99,2024-01-01
29,5,19662,750.0,13,5.99,2024-01-01
29,5,19668,750.0,7,9.99,2024-01-01
29,5,19671,750.0,12,8.95,2024-01-01
29,5,19748,0.0,35,15.99,2024-01-01
29,5,19821,750.0,7,17.99,2024-01-01
29,5,19848,750.0,18,9.99,2024-01-01
29,5,19870,0.0,4,8.95,2024-01-01
29,5,19926,750.0,10,9.99,2024-01-01
29,5,19934,750.0,17,10.99,2024-01-01
29,5,19940,750.0,6,9.99,2024-01-01
29,5,20357,750.0,19,9.99,2024-01-01
29,5,20446,0.0,7,9.99,2024-01-01
29,5,20447,0.0,6,9.99,2024-01-01
29,5,21019,0.0,5,18.99,2024-01-01
29,5,21033,750.0,8,38.99,2024-01-01
29,5,21055,750.0,3,36.99,2024-01-01
29,5,21129,750.0,2,16.99,2024-01-01
29,5,21201,0.0,5,17.99,2024-01-01
29,5,21208,750.0,28,15.99,2024-01-01
29,5,21469,750.0,4,29.99,2024-01-01
29,5,21951,750.0,9,12.99,2024-01-01
29,5,21965,750.0,4,8.99,2024-01-01
29,5,21985,750.0,6,9.95,2024-01-01
29,5,22019,750.0,4,14.99,2024-01-01
29,5,22079,750.0,10,9.99,2024-01-01
29,5,22143,750.0,3,18.99,2024-01-01
29,5,22194,0.0,6,12.99,2024-01-01
29,5,22447,750.0,46,6.99,2024-01-01
29,5,22509,750.0,20,17.99,2024-01-01
29,5,22531,750.0,8,10.99,2024-01-01
29,5,22899,750.0,13,14.99,2024-01-01
29,5,23067,375.0,5,20.99,2024-01-01
29,5,23095,0.0,5,6.99,2024-01-01
29,5,23101,750.0,28,9.99,2024-01-01
29,5,23143,750.0,43,7.99,2024-01-01
29,5,23403,750.0,35,8.99,2024-01-01
29,5,23595,0.0,5,14.99,2024-01-01
29,5,23739,750.0,8,12.99,2024-01-01
29,5,23895,750.0,6,7.99,2024-01-01
29,5,23905,750.0,12,7.99,2024-01-01
29,5,23943,250.0,18,5.99,2024-01-01
29,5,24002,0.0,9,8.99,2024-01-01
29,5,24086,750.0,7,12.99,2024-01-01
29,5,24088,750.0,11,16.99,2024-01-01
29,5,24188,750.0,21,15.99,2024-01-01
29,5,24325,750.0,8,15.99,2024-01-01
29,5,24327,750.0,10,19.99,2024-01-01
29,5,24419,750.0,6,10.99,2024-01-01
29,5,24455,750.0,8,16.98,2024-01-01
29,5,24456,750.0,8,11.98,2024-01-01
29,5,24592,0.0,10,6.99,2024-01-01
29,5,24778,0.0,7,21.99,2024-01-01
29,5,24779,0.0,6,9.99,2024-01-01
29,5,24829,750.0,16,11.99,2024-01-01
29,5,24837,750.0,7,4.99,2024-01-01
29,5,24842,750.0,16,7.99,2024-01-01
29,5,24875,0.0,11,6.99,2024-01-01
29,5,24907,750.0,4,9.99,2024-01-01
29,5,25036,750.0,14,10.99,2024-01-01
29,5,25046,750.0,21,8.99,2024-01-01
29,5,25269,750.0,5,7.99,2024-01-01
29,5,25522,0.0,11,5.99,2024-01-01
29,5,25581,750.0,15,10.99,2024-01-01
29,5,25649,750.0,16,9.99,2024-01-01
29,5,25808,750.0,7,11.99,2024-01-01
29,5,25846,750.0,4,19.99,2024-01-01
29,5,25994,750.0,2,16.99,2024-01-01
29,5,26091,750.0,6,9.99,2024-01-01
29,5,26092,750.0,6,7.99,2024-01-01
29,5,26143,750.0,11,7.99,2024-01-01
29,5,26181,750.0,1,6.99,2024-01-01
29,5,26250,750.0,10,20.99,2024-01-01
29,5,26285,0.0,4,69.99,2024-01-01
29,5,26399,750.0,9,7.99,2024-01-01
29,5,26456,750.0,37,8.99,2024-01-01
29,5,26463,750.0,30,7.99,2024-01-01
29,5,26744,750.0,15,11.99,2024-01-01
29,5,26817,750.0,16,8.99,2024-01-01
29,5,26827,0.0,5,9.99,2024-01-01
29,5,26945,750.0,5,12.99,2024-01-01
29,5,26948,750.0,8,19.99,2024-01-01
29,5,26949,750.0,13,22.99,2024-01-01
29,5,26966,750.0,15,9.99,2024-01-01
29,5,27042,750.0,11,9.99,2024-01-01
29,5,27145,750.0,5,8.99,2024-01-01
29,5,27350,0.0,7,15.99,2024-01-01
29,5,27351,0.0,2,15.99,2024-01-01
29,5,27361,750.0,14,10.99,2024-01-01
29,5,27461,750.0,8,8.99,2024-01-01
29,5,27512,750.0,3,20.99,2024-01-01
29,5,27644,750.0,7,9.99,2024-01-01
29,5,27735,750.0,0,9.99,2024-01-01
29,5,27801,750.0,1,45.99,2024-01-01
29,5,27808,750.0,7,7.99,2024-01-01
29,5,27831,750.0,3,10.99,2024-01-01
29,5,27835,750.0,5,15.99,2024-01-01
29,5,27854,750.0,12,16.99,2024-01-01
29,5,27867,0.0,10,6.99,2024-01-01
29,5,28069,0.0,9,9.99,2024-01-01
29,5,28070,0.0,2,9.99,2024-01-01
29,5,28081,750.0,9,8.99,2024-01-01
29,5,28138,750.0,10,9.99,2024-01-01
29,5,28147,750.0,11,10.99,2024-01-01
29,5,28163,750.0,8,11.99,2024-01-01
29,5,28258,0.0,9,7.99,2024-01-01
29,5,28260,0.0,8,7.99,2024-01-01
29,5,28262,0.0,9,7.99,2024-01-01
29,5,28579,750.0,8,7.99,2024-01-01
29,5,28658,750.0,31,7.99,2024-01-01
29,5,28681,750.0,6,9.99,2024-01-01
29,5,28856,750.0,11,19.99,2024-01-01
29,5,28889,0.0,3,15.49,2024-01-01
29,5,28890,0.0,5,14.99,2024-01-01
29,5,28947,0.0,10,8.99,2024-01-01
29,5,29128,0.0,10,5.99,2024-01-01
29,5,29169,0.0,8,17.99,2024-01-01
29,5,29212,750.0,18,7.99,2024-01-01
29,5,29248,750.0,44,9.99,2024-01-01
29,5,29431,750.0,1,29.99,2024-01-01
29,5,29649,750.0,14,16.99,2024-01-01
29,5,29835,750.0,14,7.99,2024-01-01
29,5,29996,750.0,8,16.99,2024-01-01
29,5,30602,750.0,12,11.99,2024-01-01
29,5,31186,0.0,3,15.99,2024-01-01
29,5,31201,750.0,7,8.99,2024-01-01
29,5,31202,750.0,10,8.99,2024-01-01
29,5,31203,750.0,5,8.99,2024-01-01
29,5,31231,750.0,1,9.99,2024-01-01
29,5,31349,750.0,16,7.99,2024-01-01
29,5,31452,0.0,13,7.99,2024-01-01
29,5,31454,0.0,8,6.99,2024-01-01
29,5,31456,0.0,9,7.99,2024-01-01
29,5,31465,0.0,8,17.99,2024-01-01
29,5,31466,750.0,10,21.99,2024-01-01
29,5,31487,750.0,12,7.99,2024-01-01
29,5,31488,750.0,16,4.99,2024-01-01
29,5,31489,0.0,13,10.99,2024-01-01
29,5,31493,750.0,15,4.99,2024-01-01
29,5,31494,0.0,11,10.99,2024-01-01
29,5,31500,750.0,6,4.99,2024-01-01
29,5,31573,750.0,13,10.99,2024-01-01
29,5,31866,750.0,19,14.99,2024-01-01
29,5,31909,750.0,8,19.99,2024-01-01
29,5,31915,750.0,15,12.99,2024-01-01
29,5,32054,750.0,4,11.99,2024-01-01
29,5,32084,750.0,5,27.99,2024-01-01
29,5,32108,750.0,16,14.99,2024-01-01
29,5,32263,0.0,21,9.99,2024-01-01
29,5,32368,0.0,18,9.99,2024-01-01
29,5,32479,750.0,6,10.99,2024-01-01
29,5,32592,750.0,1,16.99,2024-01-01
29,5,32648,0.0,18,7.99,2024-01-01
29,5,32649,0.0,11,9.99,2024-01-01
29,5,32675,750.0,5,7.99,2024-01-01
29,5,32749,750.0,4,9.99,2024-01-01
29,5,32796,500.0,6,19.99,2024-01-01
29,5,32826,750.0,10,32.95,2024-01-01
29,5,32831,750.0,8,11.99,2024-01-01
29,5,32906,750.0,7,10.99,2024-01-01
29,5,32907,750.0,29,8.99,2024-01-01
29,5,32908,750.0,26,10.99,2024-01-01
29,5,32915,750.0,15,14.99,2024-01-01
29,5,32924,750.0,0,42.99,2024-01-01
29,5,32968,0.0,9,13.99,2024-01-01
29,5,32969,0.0,8,13.99,2024-01-01
29,5,32989,0.0,8,10.99,2024-01-01
29,5,33037,0.0,7,18.99,2024-01-01
29,5,33038,0.0,8,18.99,2024-01-01
29,5,33039,0.0,9,18.99,2024-01-01
29,5,33149,750.0,7,8.99,2024-01-01
29,5,33334,0.0,10,8.99,2024-01-01
29,5,33348,750.0,7,10.99,2024-01-01
29,5,33582,750.0,2,9.99,2024-01-01
29,5,33682,0.0,7,20.99,2024-01-01
29,5,33683,0.0,7,20.99,2024-01-01
29,5,33873,750.0,10,6.49,2024-01-01
29,5,33874,0.0,10,9.99,2024-01-01
29,5,33879,0.0,0,9.99,2024-01-01
29,5,34133,0.0,8,9.99,2024-01-01
29,5,34134,0.0,29,9.99,2024-01-01
29,5,34137,750.0,10,10.99,2024-01-01
29,5,34138,750.0,3,10.99,2024-01-01
29,5,34175,0.0,27,9.99,2024-01-01
29,5,34427,750.0,10,21.99,2024-01-01
29,5,34428,750.0,17,15.99,2024-01-01
29,5,34439,750.0,9,15.99,2024-01-01
29,5,34460,750.0,5,12.99,2024-01-01
29,5,34903,750.0,35,7.99,2024-01-01
29,5,34904,750.0,41,7.99,2024-01-01
29,5,34905,750.0,6,7.99,2024-01-01
29,5,35393,750.0,14,13.99,2024-01-01
29,5,35411,750.0,17,7.99,2024-01-01
29,5,35412,0.0,28,8.95,2024-01-01
29,5,35413,750.0,19,7.99,2024-01-01
29,5,35414,0.0,31,8.95,2024-01-01
29,5,35464,750.0,0,42.95,2024-01-01
29,5,35471,750.0,8,7.99,2024-01-01
29,5,35472,0.0,33,8.99,2024-01-01
29,5,35664,0.0,35,9.99,2024-01-01
29,5,35666,0.0,33,9.99,2024-01-01
29,5,35668,0.0,7,10.99,2024-01-01
29,5,35913,0.0,20,8.99,2024-01-01
29,5,35914,0.0,17,8.99,2024-01-01
29,5,35916,0.0,22,8.99,2024-01-01
29,5,36344,750.0,1,14.99,2024-01-01
29,5,36378,0.0,2,10.99,2024-01-01
29,5,36523,750.0,8,14.99,2024-01-01
29,5,36770,0.0,34,8.95,2024-01-01
29,5,36771,0.0,37,8.95,2024-01-01
29,5,36874,750.0,11,7.99,2024-01-01
29,5,37071,750.0,9,17.99,2024-01-01
29,5,37235,750.0,7,11.99,2024-01-01
29,5,37312,750.0,4,14.99,2024-01-01
29,5,37313,750.0,3,11.99,2024-01-01
29,5,37401,750.0,8,7.99,2024-01-01
29,5,37433,750.0,7,9.99,2024-01-01
29,5,37435,750.0,20,31.99,2024-01-01
29,5,37604,0.0,4,16.99,2024-01-01
29,5,37607,0.0,4,16.99,2024-01-01
29,5,37678,750.0,10,10.99,2024-01-01
29,5,37731,0.0,6,10.99,2024-01-01
29,5,37786,0.0,19,9.99,2024-01-01
29,5,37792,750.0,10,7.99,2024-01-01
29,5,37821,750.0,13,13.99,2024-01-01
29,5,37822,750.0,33,23.49,2024-01-01
29,5,37828,0.0,7,9.99,2024-01-01
29,5,38131,0.0,8,11.99,2024-01-01
29,5,38133,750.0,10,7.99,2024-01-01
29,5,38178,750.0,11,5.99,2024-01-01
29,5,38181,750.0,12,5.99,2024-01-01
29,5,38322,750.0,9,11.99,2024-01-01
29,5,38370,750.0,6,10.99,2024-01-01
29,5,38457,750.0,44,7.99,2024-01-01
29,5,38502,750.0,19,6.99,2024-01-01
29,5,38546,750.0,38,8.99,2024-01-01
29,5,38850,750.0,39,7.99,2024-01-01
29,5,38888,750.0,5,27.99,2024-01-01
29,5,38899,750.0,14,12.99,2024-01-01
29,5,39087,0.0,5,10.99,2024-01-01
29,5,39146,750.0,8,10.99,2024-01-01
29,5,39254,750.0,3,10.99,2024-01-01
29,5,39256,750.0,7,10.99,2024-01-01
29,5,39335,750.0,31,14.99,2024-01-01
29,5,39348,750.0,47,10.99,2024-01-01
29,5,39356,0.0,3,17.99,2024-01-01
29,5,39384,750.0,7,16.99,2024-01-01
29,5,39413,750.0,13,8.99,2024-01-01
29,5,39479,750.0,9,7.99,2024-01-01
29,5,39593,0.0,0,9.99,2024-01-01
29,5,39717,750.0,11,9.99,2024-01-01
29,5,39750,750.0,10,8.99,2024-01-01
29,5,39979,0.0,9,11.99,2024-01-01
29,5,40096,0.0,1,18.99,2024-01-01
29,5,40097,0.0,5,18.99,2024-01-01
29,5,40098,0.0,6,18.99,2024-01-01
29,5,40175,0.0,1,11.99,2024-01-01
29,5,40193,750.0,44,8.99,2024-01-01
29,5,40337,750.0,19,9.99,2024-01-01
29,5,40425,750.0,18,9.95,2024-01-01
29,5,40545,750.0,9,14.99,2024-01-01
29,5,40621,750.0,3,17.99,2024-01-01
29,5,41033,750.0,15,8.99,2024-01-01
29,5,41034,750.0,37,7.95,2024-01-01
29,5,41072,750.0,41,11.99,2024-01-01
29,5,41143,750.0,3,8.99,2024-01-01
29,5,41159,750.0,14,23.99,2024-01-01
29,5,41213,750.0,10,17.99,2024-01-01
29,5,41215,750.0,8,14.49,2024-01-01
29,5,41251,750.0,17,5.99,2024-01-01
29,5,41252,0.0,19,7.99,2024-01-01
29,5,41253,750.0,32,11.99,2024-01-01
29,5,41254,750.0,17,11.99,2024-01-01
29,5,41321,750.0,6,16.95,2024-01-01
29,5,41546,750.0,0,7.99,2024-01-01
29,5,41711,750.0,8,5.99,2024-01-01
29,5,41712,750.0,15,5.99,2024-01-01
29,5,41713,750.0,16,5.99,2024-01-01
29,5,41714,750.0,6,5.99,2024-01-01
29,5,41751,750.0,10,8.99,2024-01-01
29,5,42099,0.0,2,17.99,2024-01-01
29,5,42188,750.0,2,49.99,2024-01-01
29,5,42350,0.0,2,18.99,2024-01-01
29,5,42413,0.0,10,8.99,2024-01-01
29,5,42422,750.0,44,12.99,2024-01-01
29,5,42462,750.0,11,9.99,2024-01-01
29,5,42579,750.0,12,9.99,2024-01-01
29,5,42601,750.0,3,8.99,2024-01-01
29,5,42602,750.0,1,8.99,2024-01-01
29,5,42603,750.0,9,8.99,2024-01-01
29,5,42764,750.0,30,8.95,2024-01-01
29,5,42765,750.0,11,8.95,2024-01-01
29,5,42766,750.0,5,8.95,2024-01-01
29,5,42874,750.0,5,16.95,2024-01-01
29,5,42948,750.0,5,10.99,2024-01-01
29,5,43223,750.0,11,8.95,2024-01-01
29,5,43362,750.0,11,99.95,2024-01-01
29,5,43434,750.0,11,23.99,2024-01-01
29,5,43450,0.0,3,16.99,2024-01-01
29,5,43809,0.0,7,8.99,2024-01-01
29,5,43832,750.0,15,8.99,2024-01-01
29,5,43872,750.0,8,19.99,2024-01-01
29,5,44037,750.0,14,4.99,2024-01-01
29,5,44038,0.0,13,10.99,2024-01-01
29,5,44208,0.0,5,18.99,2024-01-01
29,5,44228,750.0,14,8.49,2024-01-01
29,5,44234,750.0,4,13.99,2024-01-01
29,5,44334,750.0,9,11.99,2024-01-01
29,5,44494,750.0,12,7.99,2024-01-01
29,5,44511,750.0,4,13.95,2024-01-01
29,5,44547,750.0,3,69.99,2024-01-01
29,5,44712,750.0,7,20.99,2024-01-01
29,5,44719,750.0,4,9.99,2024-01-01
29,5,45322,750.0,5,8.99,2024-01-01
29,5,45496,750.0,10,8.99,2024-01-01
29,5,45535,0.0,9,10.99,2024-01-01
29,5,45822,750.0,13,8.99,2024-01-01
29,5,45848,750.0,5,9.95,2024-01-01
29,5,46021,750.0,13,11.99,2024-01-01
29,5,46023,750.0,14,11.99,2024-01-01
29,5,46096,750.0,12,9.99,2024-01-01
29,5,46202,0.0,10,8.95,2024-01-01
29,5,46379,750.0,0,16.99,2024-01-01
29,5,46447,750.0,9,10.99,2024-01-01
29,5,46458,750.0,7,11.95,2024-01-01
29,5,46476,750.0,11,9.99,2024-01-01
29,5,46764,750.0,13,11.99,2024-01-01
29,5,46830,750.0,11,9.99,2024-01-01
30,20,60,750.0,14,10.99,2024-01-01
30,20,62,750.0,6,36.99,2024-01-01
30,20,63,750.0,6,38.99,2024-01-01
30,20,77,750.0,8,14.99,2024-01-01
30,20,79,750.0,8,14.99,2024-01-01
30,20,126,1000.0,1,29.99,2024-01-01
30,20,159,0.0,7,34.99,2024-01-01
30,20,165,750.0,0,26.99,2024-01-01
30,20,171,0.0,0,49.99,2024-01-01
30,20,175,750.0,3,41.99,2024-01-01
30,20,178,750.0,2,26.99,2024-01-01
30,20,190,750.0,7,4.29,2024-01-01
30,20,192,750.0,3,35.99,2024-01-01
30,20,211,750.0,7,29.99,2024-01-01
30,20,213,1000.0,5,22.99,2024-01-01
30,20,233,750.0,7,42.99,2024-01-01
30,20,273,0.0,25,21.99,2024-01-01
30,20,281,750.0,6,9.99,2024-01-01
30,20,283,750.0,6,57.99,2024-01-01
30,20,284,750.0,4,77.99,2024-01-01
30,20,305,1000.0,17,27.99,2024-01-01
30,20,311,750.0,4,41.99,2024-01-01
30,20,323,750.0,1,13.99,2024-01-01
30,20,350,750.0,10,22.99,2024-01-01
30,20,356,750.0,0,11.49,2024-01-01
30,20,361,750.0,7,19.99,2024-01-01
30,20,366,750.0,0,21.99,2024-01-01
30,20,376,750.0,4,28.99,2024-01-01
30,20,381,750.0,2,18.99,2024-01-01
30,20,384,750.0,4,69.99,2024-01-01
30,20,408,750.0,15,17.99,2024-01-01
30,20,415,1000.0,19,20.99,2024-01-01
30,20,419,1000.0,11,19.99,2024-01-01
30,20,426,50.0,38,7.99,2024-01-01
30,20,435,750.0,0,15.99,2024-01-01
30,20,438,750.0,6,18.99,2024-01-01
30,20,443,750.0,32,33.99,2024-01-01
30,20,450,750.0,3,24.99,2024-01-01
30,20,463,750.0,5,33.99,2024-01-01
30,20,482,1000.0,1,19.99,2024-01-01
30,20,497,1000.0,13,19.99,2024-01-01
30,20,508,1000.0,12,15.49,2024-01-01
30,20,513,750.0,5,28.99,2024-01-01
30,20,515,750.0,2,34.99,2024-01-01
30,20,523,750.0,5,10.49,2024-01-01
30,20,538,375.0,1,10.99,2024-01-01
30,20,540,50.0,34,0.99,2024-01-01
30,20,555,750.0,2,32.99,2024-01-01
30,20,567,1000.0,4,28.99,2024-01-01
30,20,597,1000.0,19,27.99,2024-01-01
30,20,598,1000.0,2,22.99,2024-01-01
30,20,599,1000.0,3,22.99,2024-01-01
30,20,649,750.0,1,39.99,2024-01-01
30,20,652,750.0,0,21.99,2024-01-01
30,20,653,750.0,6,37.99,2024-01-01
30,20,659,750.0,6,33.99,2024-01-01
30,20,661,750.0,9,13.99,2024-01-01
30,20,664,750.0,7,73.99,2024-01-01
30,20,676,750.0,6,10.99,2024-01-01
30,20,680,750.0,5,19.99,2024-01-01
30,20,686,750.0,6,19.99,2024-01-01
30,20,689,750.0,4,10.99,2024-01-01
30,20,743,750.0,1,49.99,2024-01-01
30,20,753,750.0,12,19.99,2024-01-01
30,20,757,750.0,2,17.99,2024-01-01
30,20,759,750.0,1,51.99,2024-01-01
30,20,775,1000.0,12,6.29,2024-01-01
30,20,782,750.0,0,44.99,2024-01-01
30,20,800,1000.0,6,32.99,2024-01-01
30,20,802,750.0,7,9.99,2024-01-01
30,20,810,750.0,10,9.99,2024-01-01
30,20,811,1000.0,5,27.99,2024-01-01
30,20,812,1000.0,14,22.99,2024-01-01
30,20,822,1000.0,13,26.99,2024-01-01
30,20,831,1000.0,9,9.99,2024-01-01
30,20,838,1000.0,3,10.99,2024-01-01
30,20,854,1000.0,12,15.99,2024-01-01
30,20,857,1000.0,10,22.99,2024-01-01
30,20,869,1000.0,1,9.99,2024-01-01
30,20,877,1000.0,7,8.99,2024-01-01
30,20,884,1000.0,12,8.99,2024-01-01
30,20,889,1000.0,3,12.99,2024-01-01
30,20,892,750.0,7,33.99,2024-01-01
30,20,899,1000.0,6,19.99,2024-01-01
30,20,903,1000.0,13,26.99,2024-01-01
30,20,934,750.0,8,35.99,2024-01-01
30,20,938,750.0,15,29.99,2024-01-01
30,20,942,750.0,4,59.99,2024-01-01
30,20,966,750.0,11,20.99,2024-01-01
30,20,970,750.0,8,15.99,2024-01-01
30,20,984,750.0,10,25.99,2024-01-01
30,20,999,750.0,2,119.99,2024-01-01
30,20,1000,750.0,0,14.99,2024-01-01
30,20,1001,0.0,38,5.99,2024-01-01
30,20,1005,0.0,14,34.99,2024-01-01
30,20,1006,0.0,0,3.99,2024-01-01
30,20,1009,0.0,4,49.99,2024-01-01
30,20,1013,750.0,17,18.99,2024-01-01
30,20,1019,750.0,1,26.99,2024-01-01
30,20,1021,750.0,10,13.99,2024-01-01
30,20,1022,750.0,5,13.99,2024-01-01
30,20,1023,750.0,13,51.99,2024-01-01
30,20,1024,750.0,23,31.99,2024-01-01
30,20,1029,750.0,17,9.99,2024-01-01
30,20,1034,750.0,0,4.99,2024-01-01
30,20,1035,0.0,0,12.99,2024-01-01
30,20,1038,750.0,0,21.99,2024-01-01
30,20,1059,750.0,0,5.99,2024-01-01
30,20,1060,1000.0,1,27.99,2024-01-01
30,20,1064,750.0,12,26.99,2024-01-01
30,20,1065,0.0,32,12.99,2024-01-01
30,20,1066,750.0,0,19.99,2024-01-01
30,20,1094,750.0,3,41.99,2024-01-01
30,20,1106,750.0,3,229.99,2024-01-01
30,20,1112,750.0,11,46.99,2024-01-01
30,20,1135,750.0,5,20.99,2024-01-01
30,20,1148,750.0,0,6.99,2024-01-01
30,20,1158,750.0,2,6.99,2024-01-01
30,20,1168,750.0,10,19.99,2024-01-01
30,20,1174,0.0,6,19.99,2024-01-01
30,20,1178,750.0,16,11.49,2024-01-01
30,20,1180,0.0,3,20.99,2024-01-01
30,20,1181,750.0,12,18.99,2024-01-01
30,20,1186,750.0,2,27.99,2024-01-01
30,20,1212,750.0,24,19.99,2024-01-01
30,20,1220,750.0,1,29.99,2024-01-01
30,20,1226,750.0,8,25.99,2024-01-01
30,20,1228,750.0,3,94.99,2024-01-01
30,20,1231,375.0,14,12.99,2024-01-01
30,20,1232,750.0,26,26.99,2024-01-01
30,20,1233,0.0,65,35.99,2024-01-01
30,20,1237,750.0,3,44.99,2024-01-01
30,20,1238,50.0,17,4.99,2024-01-01
30,20,1239,750.0,3,50.99,2024-01-01
30,20,1244,750.0,0,15.99,2024-01-01
30,20,1252,750.0,7,17.99,2024-01-01
30,20,1258,750.0,7,22.99,2024-01-01
30,20,1259,0.0,3,27.99,2024-01-01
30,20,1269,750.0,1,25.99,2024-01-01
30,20,1271,750.0,3,49.99,2024-01-01
30,20,1273,0.0,16,31.99,2024-01-01
30,20,1274,750.0,0,44.99,2024-01-01
30,20,1278,0.0,9,35.99,2024-01-01
30,20,1281,0.0,1,14.99,2024-01-01
30,20,1282,750.0,4,25.99,2024-01-01
30,20,1296,750.0,5,26.99,2024-01-01
30,20,1323,0.0,14,17.99,2024-01-01
30,20,1340,750.0,19,21.99,2024-01-01
30,20,1345,750.0,6,37.99,2024-01-01
30,20,1346,750.0,12,29.99,2024-01-01
30,20,1347,750.0,7,39.99,2024-01-01
30,20,1348,375.0,0,15.99,2024-01-01
30,20,1355,50.0,8,3.49,2024-01-01
30,20,1358,0.0,5,61.99,2024-01-01
30,20,1359,750.0,1,27.99,2024-01-01
30,20,1364,750.0,0,9.99,2024-01-01
30,20,1365,0.0,52,7.99,2024-01-01
30,20,1366,50.0,72,1.29,2024-01-01
30,20,1373,750.0,8,13.99,2024-01-01
30,20,1375,750.0,26,16.49,2024-01-01
30,20,1376,0.0,75,21.99,2024-01-01
30,20,1378,375.0,14,9.49,2024-01-01
30,20,1379,750.0,15,16.49,2024-01-01
30,20,1380,0.0,6,46.99,2024-01-01
30,20,1382,750.0,2,39.99,2024-01-01
30,20,1384,750.0,38,27.99,2024-01-01
30,20,1385,750.0,0,26.99,2024-01-01
30,20,1386,750.0,10,19.99,2024-01-01
30,20,1388,0.0,10,24.99,2024-01-01
30,20,1389,50.0,24,2.99,2024-01-01
30,20,1392,750.0,4,13.99,2024-01-01
30,20,1394,375.0,1,16.49,2024-01-01
30,20,1395,750.0,14,7.99,2024-01-01
30,20,1396,0.0,2,15.99,2024-01-01
30,20,1397,750.0,15,13.99,2024-01-01
30,20,1398,750.0,0,53.99,2024-01-01
30,20,1399,750.0,3,36.99,2024-01-01
30,20,1415,750.0,12,12.99,2024-01-01
30,20,1424,375.0,0,12.99,2024-01-01
30,20,1464,750.0,4,24.99,2024-01-01
30,20,1465,375.0,0,17.99,2024-01-01
30,20,1468,750.0,2,41.99,2024-01-01
30,20,1476,0.0,0,21.99,2024-01-01
30,20,1479,0.0,6,13.99,2024-01-01
30,20,1483,0.0,2,2.99,2024-01-01
30,20,1515,750.0,2,13.99,2024-01-01
30,20,1520,0.0,14,3.99,2024-01-01
30,20,1542,750.0,5,29.99,2024-01-01
30,20,1545,750.0,5,26.99,2024-01-01
30,20,1550,100.0,107,3.99,2024-01-01
30,20,1556,750.0,0,18.99,2024-01-01
30,20,1595,375.0,0,15.99,2024-01-01
30,20,1623,375.0,2,12.99,2024-01-01
30,20,1634,0.0,2,27.99,2024-01-01
30,20,1637,0.0,22,10.99,2024-01-01
30,20,1639,750.0,15,19.99,2024-01-01
30,20,1692,750.0,11,18.49,2024-01-01
30,20,1715,750.0,3,18.99,2024-01-01
30,20,1725,750.0,4,18.99,2024-01-01
30,20,1727,750.0,3,21.99,2024-01-01
30,20,1734,0.0,8,23.49,2024-01-01
30,20,1737,0.0,0,48.99,2024-01-01
30,20,1738,750.0,6,18.99,2024-01-01
30,20,1744,750.0,5,21.99,2024-01-01
30,20,1746,750.0,7,26.99,2024-01-01
30,20,1748,750.0,7,13.99,2024-01-01
30,20,1758,750.0,1,39.99,2024-01-01
30,20,1760,0.0,7,25.99,2024-01-01
30,20,1767,750.0,6,24.99,2024-01-01
30,20,1770,0.0,17,36.99,2024-01-01
30,20,1771,50.0,0,2.99,2024-01-01
30,20,1781,750.0,4,49.99,2024-01-01
30,20,1789,750.0,27,25.99,2024-01-01
30,20,1817,750.0,6,22.99,2024-01-01
