brand,price,size,volume,classification,purchaseprice,vendornumber
21428,14.99,750.0,750,2,9.45,9165
21469,29.99,750.0,750,2,19.6,4425
21510,10.99,1500.0,1500,2,7.48,9165
21519,49.99,750.0,750,2,32.89,4425
21526,9.99,750.0,750,2,6.66,1601
21552,23.99,750.0,750,2,12.9,9165
21573,6.99,750.0,750,2,4.76,4425
21596,21.99,750.0,750,2,14.56,9552
21609,14.99,750.0,750,2,9.58,4425
21627,14.99,750.0,750,2,10.27,2000
21672,18.99,750.0,750,2,11.33,9552
21685,13.99,750.0,750,2,9.39,653
21689,8.49,750.0,750,2,5.78,17035
21690,8.49,750.0,750,2,5.55,17035
21691,7.49,750.0,750,2,5.17,9165
21728,29.99,1500.0,1500,2,20.4,4425
21732,39.99,750.0,750,2,25.97,4425
21733,12.99,750.0,750,2,8.78,4425
21735,25.99,750.0,750,2,17.56,4425
21752,12.99,750.0,750,2,7.58,17031
21754,9.99,750.0,750,2,6.45,9165
21755,12.99,750.0,750,2,8.49,9165
21773,9.99,750.0,750,2,6.45,9165
21789,19.99,750.0,750,2,13.69,7153
21813,4.79,750.0,750,2,3.19,3252
21824,34.99,750.0,750,2,16.89,8892
21834,19.99,750.0,750,2,10.52,1392
21836,24.99,750.0,750,2,15.03,10754
21861,9.99,750.0,750,2,6.62,1392
21864,22.99,750.0,750,2,15.23,4692
21883,7.99,750.0,750,2,4.6,9165
21951,12.99,750.0,750,2,8.27,1392
21965,8.99,750.0,750,2,4.69,1587
21985,10.99,750.0,750,2,6.59,8892
22014,14.99,750.0,750,2,9.93,90024
22019,14.99,750.0,750,2,9.73,17035
22073,229.99,750.0,750,2,156.46,4425
22079,9.99,750.0,750,2,4.59,516
22087,21.99,750.0,750,2,13.79,2242
22099,11.99,750.0,750,2,7.79,7153
22143,18.99,750.0,750,2,10.52,1392
22161,4.99,750.0,750,2,3.35,6785
22168,10.99,750.0,750,2,7.43,90047
22194,12.99,1500.0,1500,2,7.48,516
22222,11.99,750.0,750,2,7.28,9165
22226,15.99,750.0,750,2,9.99,2000
22230,12.99,750.0,750,2,8.96,9165
22291,17.99,750.0,750,2,11.4,4425
22297,9.99,750.0,750,2,6.75,90058
22298,12.49,750.0,750,2,8.06,90058
22326,19.99,750.0,750,2,13.42,1392
22339,15.99,750.0,750,2,9.08,4425
22340,10.99,750.0,750,2,7.14,9552
22416,15.99,750.0,750,2,10.45,4425
22441,14.99,750.0,750,2,10.06,9165
22475,11.99,750.0,750,2,8.21,9552
22481,9.99,750.0,750,2,6.84,9552
22531,8.99,750.0,750,2,6.16,1590
22566,13.99,750.0,750,2,9.14,90032
22584,21.99,750.0,750,2,11.91,9552
22593,10.99,750.0,750,2,7.58,2000
22617,9.99,750.0,750,2,6.8,9165
22618,19.99,750.0,750,2,13.6,9165
22619,7.99,750.0,750,2,5.51,9165
22620,8.99,750.0,750,2,5.95,9165
22662,31.99,750.0,750,2,21.19,4425
22665,52.99,750.0,750,2,35.56,4425
22675,7.99,750.0,750,2,5.33,9165
22758,15.99,750.0,750,2,10.45,4425
22800,15.99,0.0,750,2,10.59,7153
22801,13.99,1500.0,1500,2,6.57,9165
22842,11.99,750.0,750,2,7.28,7153
22898,11.99,750.0,750,2,8.05,8892
22899,14.99,750.0,750,2,6.53,1392
22903,8.99,750.0,750,2,5.4,516
22919,22.99,750.0,750,2,12.92,8892
22928,18.99,750.0,750,2,12.83,10754
22938,19.99,750.0,750,2,12.74,2242
22963,24.99,750.0,750,2,16.55,7153
23074,19.99,750.0,750,2,13.69,4425
23095,6.99,1500.0,1500,2,4.76,9815
23129,19.99,750.0,750,2,12.24,4425
23135,7.95,750.0,750,2,5.45,4425
23143,6.79,750.0,750,2,4.65,4425
23161,29.99,3000.0,3000,2,13.69,2242
23191,14.99,750.0,750,2,9.93,9165
23218,9.99,750.0,750,2,6.7,90047
23229,14.99,750.0,750,2,10.34,9819
23230,13.99,750.0,750,2,9.39,2000
23237,13.99,750.0,750,2,9.52,2000
23240,7.99,750.0,750,2,5.4,8673
23254,9.99,750.0,750,2,6.57,653
23255,11.99,750.0,750,2,7.94,653
23258,29.99,750.0,750,2,19.35,4425
23259,8.99,750.0,750,2,6.12,653
23260,6.99,750.0,750,2,4.51,653
23275,11.99,750.0,750,2,7.09,4425
23276,9.99,750.0,750,2,6.7,4425
23307,9.99,750.0,750,2,6.62,9744
23349,14.99,750.0,750,2,9.99,4425
23357,37.99,750.0,750,2,24.51,9552
23381,17.99,750.0,750,2,11.76,9165
23384,17.99,750.0,750,2,12.16,9165
23403,8.99,750.0,750,2,6.16,2242
23404,9.99,750.0,750,2,6.8,9552
23420,12.99,750.0,750,2,8.27,9552
23423,10.99,750.0,750,2,6.8,6785
23432,15.99,750.0,750,2,10.59,4425
23436,18.99,750.0,750,2,12.41,4425
23452,9.99,750.0,750,2,5.84,6785
23464,10.99,750.0,750,2,7.23,10000
23516,12.99,750.0,750,2,7.58,9815
23528,13.99,750.0,750,2,9.08,9552
23530,22.99,750.0,750,2,15.12,9552
23595,16.99,5000.0,5000,2,9.93,9815
23632,15.99,750.0,750,2,9.26,10754
23635,13.99,750.0,750,2,8.1,90024
23692,19.99,750.0,750,2,12.66,1392
23712,9.99,750.0,750,2,6.8,516
23739,12.99,750.0,750,2,7.25,4425
23764,6.99,750.0,750,2,4.69,9819
23778,12.99,750.0,750,2,6.45,4692
23785,19.99,750.0,750,2,11.03,10754
23848,15.99,750.0,750,2,10.73,1587
23889,7.99,1500.0,1500,2,4.82,9815
23898,16.99,750.0,750,2,9.08,10754
23902,15.99,750.0,750,2,10.52,10754
23918,15.99,750.0,750,2,4.82,9552
23944,24.99,750.0,750,2,17.23,7153
23946,19.99,750.0,750,2,13.6,7153
23947,23.99,750.0,750,2,15.48,7153
23949,9.99,750.0,750,2,6.49,7153
23950,10.99,750.0,750,2,7.38,7153
23951,10.99,750.0,750,2,7.28,7153
23954,9.99,750.0,750,2,6.49,9165
23973,15.99,750.0,750,2,10.38,9552
23974,16.99,750.0,750,2,11.25,9552
23984,14.99,750.0,750,2,9.86,4425
23988,9.99,750.0,750,2,6.66,9552
23990,12.99,750.0,750,2,8.66,9552
23991,14.99,750.0,750,2,9.86,9552
24002,6.99,1500.0,1500,2,4.63,9815
24003,7.99,1500.0,1500,2,4.54,9815
24020,10.99,750.0,750,2,7.38,1590
24086,12.99,750.0,750,2,7.14,4425
24088,16.99,750.0,750,2,8.75,4425
24170,39.99,750.0,750,2,25.97,9552
24188,15.99,750.0,750,2,8.55,4692
24285,13.99,750.0,750,2,9.03,4425
24291,17.99,750.0,750,2,11.99,4425
24299,8.99,750.0,750,2,5.88,4425
24325,15.99,750.0,750,2,10.88,10000
24327,19.99,750.0,750,2,13.1,10000
24419,11.99,750.0,750,2,6.74,9165
24453,22.99,750.0,750,2,15.43,1392
24455,20.99,750.0,750,2,11.71,1392
24456,14.99,750.0,750,2,8.21,1392
24493,23.99,750.0,750,2,14.76,4425
24592,9.99,1500.0,1500,2,4.69,1392
24612,13.99,750.0,750,2,5.82,1392
24634,16.99,750.0,750,2,10.27,1587
24779,9.99,1500.0,1500,2,6.84,6785
24829,11.99,750.0,750,2,7.53,9165
24840,13.99,750.0,750,2,8.44,7153
24842,7.99,750.0,750,2,4.6,17035
24875,6.99,1500.0,1500,2,4.57,9815
24907,10.99,750.0,750,2,6.89,4425
24926,13.99,750.0,750,2,6.84,9165
24997,23.99,750.0,750,2,16.43,3252
25036,10.99,750.0,750,2,7.53,4425
25046,8.99,750.0,750,2,5.55,2000
25269,7.99,750.0,750,2,4.62,1392
25382,17.99,750.0,750,2,12.24,4425
25419,14.99,750.0,750,2,9.33,4425
25581,8.99,750.0,750,2,6.07,1590
25647,19.99,750.0,750,2,13.42,4425
25649,11.99,750.0,750,2,6.84,4425
25696,9.99,750.0,750,2,6.75,4425
25703,11.99,750.0,750,2,7.58,9552
25704,12.99,750.0,750,2,7.53,9552
25716,44.99,750.0,750,2,25.8,4425
25802,11.99,750.0,750,2,8.21,1590
25808,11.99,750.0,750,2,7.84,3252
25832,11.99,750.0,750,2,6.53,7153
25846,21.99,750.0,750,2,12.05,4425
25883,36.99,750.0,750,2,24.82,7153
25932,9.99,750.0,750,2,6.49,9819
25934,7.99,750.0,750,2,5.15,9819
25966,36.99,750.0,750,2,23.8,10754
25984,8.99,750.0,750,2,5.88,516
25985,9.99,750.0,750,2,6.66,516
25992,12.99,750.0,750,2,7.43,9552
25994,16.99,750.0,750,2,11.72,4425
26092,7.99,750.0,750,2,4.79,1392
26143,7.99,750.0,750,2,4.65,1392
26181,8.99,750.0,750,2,4.57,4425
26247,49.99,750.0,750,2,32.46,2000
26248,249.99,750.0,750,2,132.44,2000
26250,20.99,750.0,750,2,13.63,2000
26285,79.99,1500.0,1500,2,45.45,8112
26383,15.99,750.0,750,2,7.89,4425
26390,7.99,750.0,750,2,5.4,9552
26391,7.99,750.0,750,2,5.15,9552
26392,7.99,750.0,750,2,5.29,9552
26395,8.99,750.0,750,2,3.94,9815
26399,7.99,750.0,750,2,3.94,9815
26427,22.99,750.0,750,2,14.19,9552
26428,13.99,750.0,750,2,9.14,9552
26456,7.99,750.0,750,2,4.5,1392
26462,18.99,750.0,750,2,10.8,1392
26463,7.99,750.0,750,2,4.65,1392
26557,17.99,750.0,750,2,11.4,4425
26732,13.99,750.0,750,2,6.79,9165
26744,11.99,750.0,750,2,6.42,4425
26787,10.49,187.0,187,2,6.86,8112
26817,7.99,750.0,750,2,5.47,1392
26821,9.99,750.0,750,2,4.93,1392
26827,9.99,1500.0,1500,2,6.89,6785
26943,49.99,750.0,750,2,33.11,9552
26945,12.49,750.0,750,2,6.77,2000
26948,18.99,750.0,750,2,11.53,2000
26949,22.99,750.0,750,2,15.53,1128
26966,11.99,750.0,750,2,6.53,4425
27042,9.99,750.0,750,2,6.53,9552
27145,8.99,750.0,750,2,6.03,9552
27146,9.99,750.0,750,2,6.57,9552
27303,8.99,750.0,750,2,5.91,17035
27350,17.99,5000.0,5000,2,10.8,9815
27351,17.99,5000.0,5000,2,10.38,9815
27361,8.99,750.0,750,2,5.99,9552
27429,21.99,750.0,750,2,12.9,9552
27460,9.99,750.0,750,2,6.53,3252
27461,8.99,750.0,750,2,6.12,3252
27512,23.99,750.0,750,2,14.09,1587
27514,16.99,750.0,750,2,10.96,1392
27567,11.99,750.0,750,2,7.23,2000
27579,64.99,750.0,750,2,43.33,2000
27596,7.89,750.0,750,2,5.16,9165
27644,11.99,750.0,750,2,6.84,4425
27735,9.99,750.0,750,2,6.53,4425
27799,26.99,750.0,750,2,17.41,4425
27801,45.99,750.0,750,2,31.29,8112
27808,7.99,750.0,750,2,4.54,1392
27813,14.99,750.0,750,2,9.45,1587
27830,17.99,750.0,750,2,10.95,4425
27831,9.99,750.0,750,2,6.84,1392
27835,14.99,750.0,750,2,9.14,1392
27854,14.99,750.0,750,2,10.2,2000
27867,9.99,1500.0,1500,2,4.72,1392
28069,9.99,1500.0,1500,2,5.45,8892
28081,8.99,750.0,750,2,5.51,7153
28092,14.99,750.0,750,2,9.67,4425
28114,15.99,750.0,750,2,10.88,9552
28138,8.99,750.0,750,2,6.16,8673
28147,10.99,750.0,750,2,7.14,2000
28163,11.99,750.0,750,2,6.82,8673
28258,9.99,1500.0,1500,2,5.36,1392
28260,9.99,1500.0,1500,2,5.19,1392
28262,9.99,1500.0,1500,2,5.15,1392
28474,12.99,750.0,750,2,7.14,9552
28548,18.99,750.0,750,2,11.03,4692
28579,7.99,750.0,750,2,3.24,1392
28658,7.99,750.0,750,2,4.53,1392
28681,8.99,750.0,750,2,5.95,2000
28682,8.99,750.0,750,2,5.34,2000
28775,10.99,1500.0,1500,2,7.58,2000
28856,19.99,750.0,750,2,11.45,4425
28889,15.99,5000.0,5000,2,10.61,3252
28890,14.99,5000.0,5000,2,9.99,3252
28946,29.99,750.0,750,2,18.06,4425
28947,8.99,1500.0,1500,2,5.91,1392
29128,5.99,0.0,187,2,3.97,8892
29169,15.99,5000.0,5000,2,10.88,9815
29212,7.99,750.0,750,2,4.59,1392
29248,9.99,750.0,750,2,6.53,1392
29352,19.99,750.0,750,2,11.91,4425
29407,14.99,750.0,750,2,10.33,1392
29431,34.99,750.0,750,2,19.86,4425
29433,22.99,750.0,750,2,13.79,4425
29434,31.99,750.0,750,2,16.44,4425
29621,11.99,750.0,750,2,8.21,9552
29649,14.99,750.0,750,2,10.13,9552
29835,6.99,750.0,750,2,4.82,4425
29996,16.99,750.0,750,2,10.12,1392
30602,12.99,750.0,750,2,8.27,2000
30656,16.99,750.0,750,2,11.64,9552
30735,28.99,750.0,750,2,19.07,1128
31045,64.99,750.0,750,2,39.47,9552
31083,28.99,750.0,750,2,18.66,8673
31119,44.99,750.0,750,2,26.66,9819
31160,21.99,750.0,750,2,13.24,9552
31163,13.99,750.0,750,2,9.39,9165
31186,17.99,5000.0,5000,2,10.8,9815
31195,26.99,750.0,750,2,17.53,8673
31200,18.99,750.0,750,2,11.99,516
31201,8.99,750.0,750,2,6.03,9819
31202,8.99,750.0,750,2,6.07,9819
31203,8.99,750.0,750,2,5.99,9819
31204,8.99,750.0,750,2,6.07,9819
31231,11.99,750.0,750,2,6.49,1392
31277,15.99,750.0,750,2,10.95,9552
31320,6.99,750.0,750,2,4.69,1587
31345,22.99,750.0,750,2,15.64,9165
31349,7.99,750.0,750,2,4.72,9815
31452,8.99,1500.0,1500,2,5.15,9815
31454,8.99,1500.0,1500,2,4.79,9815
31456,8.99,1500.0,1500,2,5.22,9815
31465,15.99,5000.0,5000,2,10.38,9815
31466,21.99,750.0,750,2,15.06,4425
31487,7.99,750.0,750,2,5.29,3252
31488,6.29,750.0,750,2,3.44,3252
31489,8.79,1500.0,1500,2,5.71,3252
31493,6.29,750.0,750,2,3.33,3252
31494,8.79,1500.0,1500,2,6.02,3252
31497,10.99,1500.0,1500,2,7.28,3252
31500,6.29,750.0,750,2,3.22,3252
31524,8.99,750.0,750,2,6.03,4425
31541,20.99,750.0,750,2,13.15,10754
31542,23.99,750.0,750,2,16.1,10754
31618,9.99,750.0,750,2,6.57,9552
31621,9.99,750.0,750,2,6.62,9552
31796,10.99,750.0,750,2,7.28,8320
31866,13.99,750.0,750,2,9.03,2000
31873,15.99,5000.0,5000,2,10.45,3252
31909,19.99,750.0,750,2,12.9,9552
31915,12.99,750.0,750,2,8.27,2000
31971,8.99,750.0,750,2,5.99,8892
32054,11.99,750.0,750,2,7.09,9819
32084,27.99,750.0,750,2,18.91,1601
32108,14.99,750.0,750,2,10.31,8673
32138,13.99,750.0,750,2,9.2,9165
32263,9.99,1500.0,1500,2,6.8,4425
32367,6.99,750.0,750,2,3.94,6785
32368,9.99,1500.0,1500,2,6.45,6785
32479,9.99,750.0,750,2,6.75,9165
32508,15.99,750.0,750,2,10.95,2000
32546,21.99,750.0,750,2,12.58,9165
32592,16.99,750.0,750,2,11.56,9552
32604,11.99,750.0,750,2,6.5,10000
32648,7.99,1500.0,1500,2,5.3,9819
32649,7.99,1500.0,1500,2,5.13,9819
32650,8.99,750.0,750,2,5.99,9819
32652,5.99,750.0,750,2,3.99,9819
32670,6.99,750.0,750,2,4.69,8673
32675,7.99,750.0,750,2,4.57,1392
32749,10.49,750.0,750,2,5.26,17035
32796,19.99,500.0,500,2,12.9,1587
32803,27.99,750.0,750,2,17.64,10754
32807,12.99,750.0,750,2,7.58,17031
32809,12.99,750.0,750,2,8.78,17031
32826,34.99,750.0,750,2,22.41,4425
32831,11.99,750.0,750,2,6.75,9165
32835,19.99,750.0,750,2,12.24,9552
32906,9.95,750.0,750,2,6.42,1590
32907,7.95,750.0,750,2,5.37,1590
32908,9.95,750.0,750,2,6.55,1590
32915,14.99,750.0,750,2,9.99,1392
32924,44.99,750.0,750,2,27.51,4425
32968,9.99,1500.0,1500,2,6.8,1392
32969,9.99,1500.0,1500,2,6.89,1392
32988,6.29,750.0,750,2,3.26,3252
32989,8.79,1500.0,1500,2,5.78,3252
33032,29.99,750.0,750,2,19.3,4425
33037,15.99,1500.0,1500,2,10.88,9819
33038,15.99,1500.0,1500,2,10.8,9819
33039,16.99,1500.0,1500,2,10.32,9819
33075,14.99,1500.0,1500,2,10.13,4425
33143,9.99,750.0,750,2,6.2,7153
33148,9.99,750.0,750,2,4.54,3252
33149,8.99,750.0,750,2,4.79,3252
33261,18.99,750.0,750,2,11.03,9744
33278,8.99,750.0,750,2,5.36,4425
33348,11.99,750.0,750,2,7.23,9819
33370,36.99,750.0,750,2,23.02,4425
33446,6.29,300.0,300,2,4.06,8920
33574,19.99,750.0,750,2,11.64,10754
33578,14.99,750.0,750,2,9.86,4425
33579,15.99,750.0,750,2,10.52,4425
33581,10.99,750.0,750,2,6.75,9165
33582,9.95,750.0,750,2,6.46,4425
33682,17.99,1500.0,1500,2,10.88,1392
33683,17.99,1500.0,1500,2,10.38,1392
33731,12.99,750.0,750,2,7.48,10754
33819,15.99,750.0,750,2,10.8,4425
33873,6.49,750.0,750,2,4.48,3252
33874,12.49,1500.0,1500,2,6.62,3252
33965,21.99,750.0,750,2,13.72,2000
33971,28.99,750.0,750,2,19.07,2000
33988,9.99,1500.0,1500,2,6.49,6785
34133,9.99,1500.0,1500,2,6.12,3252
34134,9.99,1500.0,1500,2,5.84,3252
34137,10.99,750.0,750,2,6.84,7153
34175,9.99,1500.0,1500,2,6.49,4425
34388,16.99,750.0,750,2,9.93,10754
34393,13.99,750.0,750,2,8.05,10754
34427,21.99,750.0,750,2,13.81,3252
34428,15.99,750.0,750,2,9.55,3252
34429,16.99,750.0,750,2,11.72,3252
34430,21.99,750.0,750,2,15.06,3252
34431,17.99,750.0,750,2,10.32,1590
34439,15.99,750.0,750,2,8.38,9552
34460,10.99,750.0,750,2,7.23,4425
34532,13.99,750.0,750,2,9.2,4425
34580,28.99,750.0,750,2,18.82,9165
34752,21.99,750.0,750,2,14.56,4425
34763,11.99,750.0,750,2,7.79,9552
34825,19.99,750.0,750,2,9.73,3252
34850,13.99,750.0,750,2,8.6,7153
34870,8.99,750.0,750,2,5.84,10754
34903,6.79,750.0,750,2,4.59,9552
34904,6.79,750.0,750,2,4.68,9552
34905,6.79,750.0,750,2,4.41,9552
34951,17.99,750.0,750,2,11.48,8673
34996,16.99,1500.0,1500,2,11.4,9165
34998,16.99,750.0,750,2,10.66,9165
35049,12.99,750.0,750,2,8.66,9552
35075,10.99,750.0,750,2,7.58,653
35088,9.99,750.0,750,2,5.8,7153
35103,9.99,750.0,750,2,6.7,1392
35318,11.49,750.0,750,2,7.46,17032
35319,14.49,750.0,750,2,9.66,17032
35375,31.99,750.0,750,2,19.73,4425
35393,12.99,750.0,750,2,8.6,9552
35411,6.99,750.0,750,2,4.69,4425
35412,9.99,1500.0,1500,2,5.97,4425
35413,6.99,750.0,750,2,4.72,4425
35414,9.99,1500.0,1500,2,6.13,4425
35442,14.99,750.0,750,2,8.21,9552
35464,45.99,750.0,750,2,28.44,8673
35471,7.99,750.0,750,2,3.35,1392
35472,8.99,1500.0,1500,2,5.88,1392
35480,19.99,750.0,750,2,13.42,10754
35490,11.99,750.0,750,2,7.58,9552
35578,9.99,750.0,750,2,4.57,3252
35590,10.99,750.0,750,2,7.53,9552
35607,9.99,750.0,750,2,4.63,4425
35646,18.99,750.0,750,2,11.61,4425
35650,18.99,750.0,750,2,12.92,4425
35664,9.99,1500.0,1500,2,6.5,3252
35666,9.99,1500.0,1500,2,6.12,3252
35668,10.99,1500.0,1500,2,7.33,3252
35670,10.99,1500.0,1500,2,7.33,3252
35800,11.99,750.0,750,2,7.99,4425
35862,19.99,750.0,750,2,13.6,3252
35896,44.99,750.0,750,2,31.03,9552
35913,8.99,1500.0,1500,2,5.47,9819
35914,8.99,1500.0,1500,2,5.51,9819
35916,8.99,1500.0,1500,2,5.29,9819
35918,10.99,1500.0,1500,2,6.49,9819
35990,154.99,750.0,750,2,73.5,10754
36063,1499.99,750.0,750,2,753.42,10754
36080,274.99,750.0,750,2,134.01,10754
36081,274.99,750.0,750,2,134.58,10754
36100,29.99,750.0,750,2,20.54,9165
36101,55.99,750.0,750,2,37.58,9165
36138,10.99,750.0,750,2,7.38,10754
36139,13.99,750.0,750,2,9.65,10754
36153,13.99,750.0,750,2,9.58,3252
36161,9.99,750.0,750,2,5.84,8673
36199,13.99,750.0,750,2,8.05,9552
36200,13.99,750.0,750,2,8.21,9552
36268,19.99,750.0,750,2,11.84,4425
36284,14.99,750.0,750,2,7.89,17033
36344,12.99,750.0,750,2,8.72,9552
36378,9.97,1500.0,1500,2,6.83,9165
36523,14.99,750.0,750,2,10.34,4425
36524,14.99,750.0,750,2,10.13,4425
36558,9.99,1500.0,1500,2,6.66,8320
36573,17.99,750.0,750,2,11.25,9552
36620,16.99,750.0,750,2,10.95,3252
36623,28.99,750.0,750,2,19.72,3252
36648,59.99,750.0,750,2,39.18,4425
36766,18.99,750.0,750,2,10.95,1392
36770,9.99,1500.0,1500,2,6.13,4425
36771,9.99,1500.0,1500,2,5.97,4425
36843,16.99,750.0,750,2,11.25,10754
36852,13.99,750.0,750,2,9.58,10754
36874,6.99,750.0,750,2,4.63,4425
36989,10.99,750.0,750,2,7.43,10754
37049,21.99,750.0,750,2,13.6,4425
37058,28.99,750.0,750,2,19.46,4425
37071,16.99,750.0,750,2,11.56,4425
37083,11.49,750.0,750,2,7.51,17032
37121,12.99,750.0,750,2,8.72,17031
37152,20.99,750.0,750,2,12.9,4425
37235,11.99,750.0,750,2,8.1,9552
37312,11.99,750.0,750,2,7.99,10754
37313,11.99,750.0,750,2,6.75,10754
37387,30.99,750.0,750,2,21.37,10754
37401,8.99,750.0,750,2,5.26,9552
37433,9.99,750.0,750,2,4.32,516
37435,31.99,750.0,750,2,20.91,9165
37527,10.99,1500.0,1500,2,7.18,3252
37601,19.99,3000.0,3000,2,9.2,2000
37604,19.99,3000.0,3000,2,9.26,2000
37607,19.99,3000.0,3000,2,9.39,2000
37656,19.99,750.0,750,2,13.51,3252
37678,10.99,750.0,750,2,6.53,4425
37731,12.99,3000.0,3000,2,6.7,9815
37735,10.99,1500.0,1500,2,7.58,516
37765,8.99,750.0,750,2,6.12,9165
37785,11.99,1500.0,1500,2,8.21,4425
37786,9.99,1500.0,1500,2,6.45,4425
37790,27.99,750.0,750,2,16.88,10754
37792,7.99,750.0,750,2,4.63,1392
37822,26.99,750.0,750,2,11.72,9165
37826,6.99,750.0,750,2,4.66,4425
37827,7.99,750.0,750,2,5.15,4425
37828,9.99,1500.0,1500,2,6.66,4425
37840,8.99,750.0,750,2,5.4,8892
37904,12.99,750.0,750,2,6.45,9815
37923,13.99,750.0,750,2,7.43,516
37926,13.99,750.0,750,2,8.05,516
37984,10.99,750.0,750,2,7.58,4425
38131,9.99,1500.0,1500,2,6.84,6785
38133,6.99,750.0,750,2,3.92,10754
38178,7.99,750.0,750,2,4.13,1392
38179,7.99,750.0,750,2,4.13,1392
38180,7.99,750.0,750,2,3.97,1392
38181,7.99,750.0,750,2,3.97,1392
38241,56.99,750.0,750,2,37.25,10754
38264,9.99,750.0,750,2,6.89,7153
38348,13.99,750.0,750,2,9.26,1392
38369,14.99,750.0,750,2,9.0,4425
38370,9.95,750.0,750,2,6.59,4425
38441,10.99,750.0,750,2,6.7,1392
38457,6.79,750.0,750,2,4.59,9552
38471,13.99,750.0,750,2,9.2,9552
38502,6.99,750.0,750,2,4.57,1392
38528,38.99,750.0,750,2,25.48,4425
38546,9.99,750.0,750,2,5.06,1392
38549,6.99,750.0,750,2,4.82,9165
38651,15.99,750.0,750,2,10.73,9165
38652,20.99,750.0,750,2,13.65,9165
38771,16.99,750.0,750,2,11.4,653
38772,17.99,750.0,750,2,10.96,653
38850,7.99,750.0,750,2,4.65,1392
38859,59.99,375.0,375,2,32.46,1392
38888,27.99,750.0,750,2,16.88,9552
38898,29.99,750.0,750,2,20.13,3252
38899,12.99,750.0,750,2,7.28,3252
38946,8.99,750.0,750,2,5.59,2000
38950,9.99,750.0,750,2,6.8,10754
39087,12.99,3000.0,3000,2,6.66,9815
39146,9.99,750.0,750,2,6.53,9819
39254,10.99,750.0,750,2,6.9,3252
39256,9.99,750.0,750,2,5.16,9552
39282,10.99,750.0,750,2,6.84,9815
39335,14.99,750.0,750,2,8.75,4425
39348,9.95,750.0,750,2,6.5,1590
39356,17.99,3000.0,3000,2,11.56,2242
39357,17.99,3000.0,3000,2,11.33,2242
39358,17.99,3000.0,3000,2,11.03,2242
39384,14.99,750.0,750,2,8.96,2000
39410,8.99,750.0,750,2,6.12,3252
39411,8.99,750.0,750,2,5.84,3252
39413,7.49,750.0,750,2,5.06,3252
39470,6.29,750.0,750,2,3.22,3252
39472,27.99,750.0,750,2,18.06,10754
39473,27.99,750.0,750,2,18.49,10754
39479,9.99,750.0,750,2,5.29,3252
39491,13.99,750.0,750,2,8.1,17031
39523,22.99,750.0,750,2,15.53,8112
39593,9.99,1500.0,1500,2,6.33,3252
39599,7.99,0.0,187,2,4.51,1392
39631,10.99,750.0,750,2,5.44,4425
39654,9.99,1500.0,1500,2,6.75,8892
39689,12.99,750.0,750,2,8.66,7153
39708,7.99,750.0,750,2,4.72,1392
39716,7.99,750.0,750,2,5.4,1392
39750,11.99,750.0,750,2,5.13,8673
39764,31.99,750.0,750,2,18.29,9552
39775,8.99,750.0,750,2,5.84,4425
39923,9.95,750.0,750,2,6.55,1590
39974,13.99,750.0,750,2,9.26,9552
39979,14.99,1500.0,1500,2,7.84,4425
39983,14.99,1500.0,1500,2,7.89,4425
40051,7.99,750.0,750,2,4.54,9815
40053,9.99,750.0,750,2,5.99,17035
40054,12.99,750.0,750,2,7.48,17035
40096,16.99,3000.0,3000,2,10.52,1392
40097,16.99,3000.0,3000,2,10.59,1392
40098,16.99,3000.0,3000,2,10.38,1392
40114,13.99,750.0,750,2,6.66,480
40193,9.99,750.0,750,2,4.83,1392
40332,13.49,750.0,750,2,8.21,8112
40337,9.99,750.0,750,2,6.57,3252
40425,13.99,750.0,750,2,6.42,9552
40545,14.99,750.0,750,2,9.93,3252
40621,17.99,750.0,750,2,10.52,4425
40801,10.99,750.0,750,2,7.33,7153
41030,16.99,750.0,750,2,11.03,8892
41032,16.99,750.0,750,2,11.56,8892
41033,8.99,750.0,750,2,5.91,8892
41034,8.99,750.0,750,2,5.26,8892
41062,17.99,750.0,750,2,11.91,9552
41070,12.99,750.0,750,2,7.28,9552
41072,13.99,750.0,750,2,8.16,9552
41143,11.99,750.0,750,2,5.26,8673
41159,25.99,750.0,750,2,16.1,4425
41212,15.99,750.0,750,2,10.52,9165
41213,19.99,750.0,750,2,12.07,9165
41231,9.99,750.0,750,2,6.53,7153
41251,5.99,750.0,750,2,3.39,9819
41252,7.99,1500.0,1500,2,5.13,9819
41253,9.99,750.0,750,2,6.09,9819
41254,9.99,750.0,750,2,5.85,9819
41321,16.95,750.0,750,2,10.94,4425
41405,14.99,750.0,750,2,9.8,653
41537,27.99,750.0,750,2,18.06,4425
41546,7.99,750.0,750,2,5.51,1392
41575,55.99,750.0,750,2,33.77,4425
41605,59.99,750.0,750,2,40.26,9165
41612,36.99,750.0,750,2,24.18,4425
41629,15.99,750.0,750,2,9.08,4425
41633,12.99,750.0,750,2,8.6,10754
41711,4.99,750.0,750,2,3.22,9815
41712,4.99,750.0,750,2,3.28,9815
41713,4.99,750.0,750,2,3.22,9815
41714,4.99,750.0,750,2,3.22,9815
41751,8.99,750.0,750,2,6.2,1392
41759,7.99,750.0,750,2,5.44,6785
41762,99.99,750.0,750,2,66.66,4425
41787,30.99,750.0,750,2,21.08,2000
41827,12.99,750.0,750,2,8.16,516
41912,11.99,750.0,750,2,8.21,9819
41927,13.99,750.0,750,2,9.14,90024
